
  ----- YM PROFILES ------------------------------------------

         ym          U         u'          W         w'          P         p'
  1.03989922E-01  1.02142442E-01 -8.46138480E-14  1.50323227E+01  6.64367333E-06
  1.07753044E-01  1.05871483E-01 -8.46138480E-14  1.53684110E+01  7.39162812E-06
  1.11585587E-01  1.09669316E-01 -8.46138480E-14  1.56976914E+01  8.12080183E-06
  1.15488832E-01  1.13537209E-01 -8.46138480E-14  1.60198993E+01  8.82992921E-06
  1.19464081E-01  1.17476456E-01 -8.46138480E-14  1.63347487E+01  9.51909078E-06
  1.23512665E-01  1.21488373E-01 -8.46138480E-14  1.66419309E+01  1.01897744E-05
  1.27635935E-01  1.25574300E-01 -8.46138480E-14  1.69411142E+01  1.08447709E-05
  1.31835269E-01  1.29735602E-01 -8.46138480E-14  1.72319440E+01  1.14878312E-05
  1.36112071E-01  1.33973670E-01 -8.46138480E-14  1.75140460E+01  1.21230411E-05
  1.40467770E-01  1.38289921E-01 -8.46138480E-14  1.77870317E+01  1.27539360E-05
  1.44903821E-01  1.42685795E-01 -8.44701913E-14  1.80505096E+01  1.33824720E-05
  1.49421706E-01  1.47162763E-01 -8.44701913E-14  1.83041007E+01  1.40080576E-05
  1.54022936E-01  1.51722321E-01 -8.44701913E-14  1.85474583E+01  1.46268936E-05
  1.58709047E-01  1.56365991E-01 -8.44701913E-14  1.87802883E+01  1.52318375E-05
  1.63481605E-01  1.61095326E-01 -8.44701913E-14  1.90023680E+01  1.58128905E-05
  1.68342206E-01  1.65911905E-01 -8.44701913E-14  1.92135594E+01  1.63582331E-05
  1.73292473E-01  1.70817339E-01 -8.44701913E-14  1.94138159E+01  1.68555798E-05
  1.78334060E-01  1.75813267E-01 -8.44701913E-14  1.96031792E+01  1.72935410E-05
  1.83468653E-01  1.80901357E-01 -8.44701913E-14  1.97817676E+01  1.76627150E-05
  1.88697967E-01  1.86083310E-01 -8.44701913E-14  1.99497587E+01  1.79563745E-05
  1.94023748E-01  1.91360857E-01 -8.44701913E-14  2.01073746E+01  1.81707806E-05
  1.99447778E-01  1.96735763E-01 -8.44701913E-14  2.02548736E+01  1.83052602E-05
  2.04971868E-01  2.02209823E-01 -8.44701913E-14  2.03925550E+01  1.83621331E-05
  2.10597864E-01  2.07784866E-01 -8.44701913E-14  2.05207721E+01  1.83464349E-05
  2.16327646E-01  2.13462755E-01 -8.44701913E-14  2.06399450E+01  1.82653281E-05
  2.22163129E-01  2.19245387E-01 -8.44701913E-14  2.07505605E+01  1.81272785E-05
  2.28106262E-01  2.25134695E-01 -8.44701913E-14  2.08531576E+01  1.79413474E-05
  2.34159032E-01  2.31132647E-01 -8.44701913E-14  2.09482955E+01  1.77169264E-05
  2.40323461E-01  2.37241246E-01 -8.44701913E-14  2.10364991E+01  1.74638388E-05
  2.46601609E-01  2.43462535E-01 -8.44701913E-14  2.11181797E+01  1.71924990E-05
  2.52995573E-01  2.49798591E-01 -8.44701913E-14  2.11935600E+01  1.69139822E-05
  2.59507491E-01  2.56251532E-01 -8.44701913E-14  2.12626478E+01  1.66398967E-05
  2.66139538E-01  2.62823514E-01 -8.44701913E-14  2.13252717E+01  1.63815701E-05
  2.72893930E-01  2.69516734E-01 -8.44701913E-14  2.13811591E+01  1.61478655E-05
  2.79772924E-01  2.76333427E-01 -8.44701913E-14  2.14300167E+01  1.59416873E-05
  2.86778820E-01  2.83275872E-01 -8.44701913E-14  2.14715907E+01  1.57567438E-05
  2.93913957E-01  2.90346388E-01 -8.44701913E-14  2.15056940E+01  1.55768184E-05
  3.01180720E-01  2.97547338E-01 -8.44701913E-14  2.15322056E+01  1.53783666E-05
  3.08581537E-01  3.04881129E-01 -8.44701913E-14  2.15510620E+01  1.51349075E-05
  3.16118882E-01  3.12350210E-01 -8.44701913E-14  2.15622798E+01  1.48210607E-05
  3.23795273E-01  3.19957078E-01 -8.44701913E-14  2.15660318E+01  1.44159670E-05
  3.31613274E-01  3.27704274E-01 -8.44701913E-14  2.15627444E+01  1.39076104E-05
  3.39575499E-01  3.35594387E-01 -8.44701913E-14  2.15531391E+01  1.32982661E-05
  3.47684608E-01  3.43630053E-01 -8.44701913E-14  2.15381738E+01  1.26083862E-05
  3.55943310E-01  3.51813959E-01 -8.44701913E-14  2.15189200E+01  1.18751364E-05
  3.64354365E-01  3.60148838E-01 -8.44701913E-14  2.14964014E+01  1.11443667E-05
  3.72920584E-01  3.68637475E-01 -8.44701913E-14  2.14713910E+01  1.04603557E-05
  3.81644830E-01  3.77282707E-01 -8.44701913E-14  2.14442158E+01  9.86055702E-06
  3.90530016E-01  3.86087423E-01 -8.44701913E-14  2.14147030E+01  9.37790761E-06
  3.99579113E-01  3.95054564E-01 -8.44701913E-14  2.13823066E+01  9.04363965E-06
  4.08661920E-01  4.04120517E-01 -8.44701913E-14  2.13454608E+01  8.88457215E-06
  4.17621362E-01  4.13141641E-01 -8.44701913E-14  2.13040312E+01  8.89631629E-06
  4.26458811E-01  4.22040086E-01 -8.44701913E-14  2.12593390E+01  9.03197219E-06
  4.35175929E-01  4.30817370E-01 -8.44701913E-14  2.12114968E+01  9.22590917E-06
  4.43774353E-01  4.39475141E-01 -8.44701913E-14  2.11610761E+01  9.40064593E-06
  4.52255701E-01  4.48015027E-01 -8.44701913E-14  2.11086736E+01  9.48527950E-06
  4.60621567E-01  4.56438634E-01 -8.44701913E-14  2.10544559E+01  9.43483300E-06
  4.68873522E-01  4.64747544E-01 -8.44701913E-14  2.09980857E+01  9.23079798E-06
  4.77013118E-01  4.72943320E-01 -8.44701913E-14  2.09389048E+01  8.86903503E-06
  4.85041884E-01  4.81027501E-01 -8.44701913E-14  2.08760957E+01  8.35246594E-06
  4.92961330E-01  4.89001607E-01 -8.44701913E-14  2.08087767E+01  7.69444774E-06
  5.00772945E-01  4.96867138E-01 -8.44701913E-14  2.07361236E+01  6.92790367E-06
  5.08478196E-01  5.04625570E-01 -8.44701913E-14  2.06575313E+01  7.48472545E-06
  5.16078532E-01  5.12278364E-01 -8.44701913E-14  2.05727207E+01  8.46111136E-06
  5.23575380E-01  5.19826956E-01 -8.44701913E-14  2.04817294E+01  9.42129250E-06
  5.30970152E-01  5.27272766E-01 -8.44701913E-14  2.03848255E+01  1.03406710E-05
  5.38264235E-01  5.34617194E-01 -8.44701913E-14  2.02824299E+01  1.11756160E-05
  5.45459002E-01  5.41861619E-01 -8.44701913E-14  2.01750619E+01  1.18762416E-05
  5.52555804E-01  5.49007403E-01 -8.44701913E-14  2.00632837E+01  1.24056470E-05
  5.59555976E-01  5.56055890E-01 -8.44701913E-14  1.99476475E+01  1.27534315E-05
  5.66460833E-01  5.63008404E-01 -8.44701913E-14  1.98286400E+01  1.29336848E-05
  5.73271673E-01  5.69866253E-01 -8.44701913E-14  1.97065997E+01  1.29713887E-05
  5.79989775E-01  5.76630724E-01 -8.44701913E-14  1.95816423E+01  1.28898504E-05
  5.86616404E-01  5.83303090E-01 -8.44701913E-14  1.94536793E+01  1.27049112E-05
  5.93152804E-01  5.89884604E-01 -8.44701913E-14  1.93225311E+01  1.24236050E-05
  5.99600204E-01  5.96376504E-01 -8.44701913E-14  1.91880440E+01  1.20453501E-05
  6.05959816E-01  6.02780010E-01 -8.44701913E-14  1.90501390E+01  1.15645372E-05
  6.12232834E-01  6.09096325E-01 -8.44701913E-14  1.89088074E+01  1.09727063E-05
  6.18420439E-01  6.15326637E-01 -8.44701913E-14  1.87640857E+01  1.02606374E-05
  6.24523793E-01  6.21472116E-01 -8.44701913E-14  1.86160267E+01  9.42216772E-06
  6.30544043E-01  6.27533918E-01 -8.44701913E-14  1.84646660E+01  1.04126192E-05
  6.36482321E-01  6.33513182E-01 -8.44701913E-14  1.83099910E+01  1.14922369E-05
  6.42339743E-01  6.39411032E-01 -8.44701913E-14  1.81519251E+01  1.25843793E-05
  6.48117410E-01  6.45228577E-01 -8.44701913E-14  1.79903339E+01  1.37017007E-05
  6.53816408E-01  6.50966909E-01 -8.44701913E-14  1.78250569E+01  1.48589308E-05
  6.59437808E-01  6.56627108E-01 -8.44701913E-14  1.76559521E+01  1.60696633E-05
  6.64982666E-01  6.62210237E-01 -8.44701913E-14  1.74829311E+01  1.73439294E-05
  6.70452025E-01  6.67717346E-01 -8.44701913E-14  1.73059684E+01  1.86864609E-05
  6.75846913E-01  6.73149469E-01 -8.44701913E-14  1.71250848E+01  2.00958025E-05
  6.81168344E-01  6.78507629E-01 -8.44701913E-14  1.69403131E+01  2.15643950E-05
  6.86417318E-01  6.83792831E-01 -8.44701913E-14  1.67516645E+01  2.30797646E-05
  6.91594821E-01  6.89006070E-01 -8.44701913E-14  1.65591185E+01  2.46269738E-05
  6.96701827E-01  6.94148324E-01 -8.44701913E-14  1.63626361E+01  2.61919707E-05
  7.01739296E-01  6.99220562E-01 -8.44701913E-14  1.61621844E+01  2.77648523E-05
  7.06708174E-01  7.04223735E-01 -8.44701913E-14  1.59577670E+01  2.93418357E-05
  7.11609396E-01  7.09158785E-01 -8.44701913E-14  1.57494547E+01  3.09252713E-05
  7.16443882E-01  7.14026639E-01 -8.44701913E-14  1.55374126E+01  3.25218657E-05
  7.21212541E-01  7.18828212E-01 -8.44701913E-14  1.53219140E+01  3.41398211E-05
  7.25916271E-01  7.23564406E-01 -8.44701913E-14  1.51033334E+01  3.57858988E-05
  7.30555953E-01  7.28236112E-01 -8.44701913E-14  1.48821227E+01  3.74633277E-05
  7.35132462E-01  7.32844207E-01 -8.44701913E-14  1.46587733E+01  3.91708884E-05
  7.39646656E-01  7.37389559E-01 -8.44701913E-14  1.44337767E+01  4.09028656E-05
  7.44099385E-01  7.41873020E-01 -8.44701913E-14  1.42075928E+01  4.26494960E-05
  7.48491485E-01  7.46295435E-01 -8.44701913E-14  1.39806327E+01  4.43978731E-05
  7.52823782E-01  7.50657633E-01 -8.44701913E-14  1.37532573E+01  4.61333644E-05
  7.57097090E-01  7.54960436E-01 -8.44701913E-14  1.35257822E+01  4.78412935E-05
  7.61312212E-01  7.59204651E-01 -8.44701913E-14  1.32984855E+01  4.95084200E-05
  7.65469941E-01  7.63391077E-01 -8.44701913E-14  1.30716150E+01  5.11238485E-05
  7.69571058E-01  7.67520500E-01 -8.44701913E-14  1.28453942E+01  5.26792954E-05
  7.73616334E-01  7.71593696E-01 -8.44701913E-14  1.26200276E+01  5.41689536E-05
  7.77606529E-01  7.75611431E-01 -8.44701913E-14  1.23957050E+01  5.55892317E-05
  7.81542393E-01  7.79574461E-01 -8.44701913E-14  1.21726039E+01  5.69384412E-05
  7.85424667E-01  7.83483530E-01 -8.44701913E-14  1.19508921E+01  5.82164239E-05
  7.89254079E-01  7.87339373E-01 -8.44701913E-14  1.17307293E+01  5.94242365E-05
  7.93031349E-01  7.91142714E-01 -8.44701913E-14  1.15122695E+01  6.05639979E-05
  7.96757188E-01  7.94894268E-01 -8.44701913E-14  1.12956625E+01  6.16387968E-05
  8.00432295E-01  7.98594741E-01 -8.44701913E-14  1.10810562E+01  6.26524317E-05
  8.04057362E-01  8.02244829E-01 -8.44701913E-14  1.08685956E+01  6.36088939E-05
  8.07633070E-01  8.05845216E-01 -8.44701913E-14  1.06584220E+01  6.45117280E-05
  8.11160091E-01  8.09396580E-01 -8.44701913E-14  1.04506680E+01  6.53635044E-05
  8.14639087E-01  8.12899589E-01 -8.44701913E-14  1.02454536E+01  6.61655732E-05
  8.18070713E-01  8.16354900E-01 -8.44701913E-14  1.00428813E+01  6.69180989E-05
  8.21455614E-01  8.19763164E-01 -8.44701913E-14  9.84303334E+00  6.76202355E-05
  8.24794426E-01  8.23125020E-01 -8.44701913E-14  9.64597132E+00  6.82703223E-05
  8.28087777E-01  8.26441102E-01 -8.44701913E-14  9.45173731E+00  6.88661156E-05
  8.31336285E-01  8.29712031E-01 -8.44701913E-14  9.26035683E+00  6.94051163E-05
  8.34540561E-01  8.32938423E-01 -8.44701913E-14  9.07184287E+00  6.98849260E-05
  8.37701207E-01  8.36120884E-01 -8.44701913E-14  8.88620052E+00  7.03034652E-05
  8.40818818E-01  8.39260012E-01 -8.44701913E-14  8.70343144E+00  7.06589680E-05
  8.43893979E-01  8.42356398E-01 -8.44701913E-14  8.52353757E+00  7.09498196E-05
  8.46927268E-01  8.45410623E-01 -8.44701913E-14  8.34652317E+00  7.11743504E-05
  8.49919256E-01  8.48423262E-01 -8.44701913E-14  8.17239528E+00  7.13306618E-05
  8.52870505E-01  8.51394880E-01 -8.44701913E-14  8.00116265E+00  7.14165365E-05
  8.55781569E-01  8.54326037E-01 -8.44701913E-14  7.83283402E+00  7.14294692E-05
  8.58652996E-01  8.57217283E-01 -8.44701913E-14  7.66741620E+00  7.13668202E-05
  8.61485326E-01  8.60069161E-01 -8.44701913E-14  7.50491245E+00  7.12260315E-05
  8.64279090E-01  8.62882208E-01 -8.44701913E-14  7.34532113E+00  7.10048227E-05
  8.67034815E-01  8.65656953E-01 -8.44701913E-14  7.18863497E+00  7.07013001E-05
  8.69753017E-01  8.68393916E-01 -8.44701913E-14  7.03484052E+00  7.03139824E-05
  8.72434208E-01  8.71093612E-01 -8.44701913E-14  6.88391818E+00  6.98417979E-05
  8.75078891E-01  8.73756549E-01 -8.44701913E-14  6.73584236E+00  6.92841159E-05
  8.77687565E-01  8.76383228E-01 -8.44701913E-14  6.59058183E+00  6.86408241E-05
  8.80260718E-01  8.78974141E-01 -8.44701913E-14  6.44810026E+00  6.79124166E-05
  8.82798835E-01  8.81529777E-01 -8.44701913E-14  6.30835669E+00  6.71000395E-05
  8.85302393E-01  8.84050614E-01 -8.44701913E-14  6.17130599E+00  6.62054673E-05
  8.87771863E-01  8.86537128E-01 -8.44701913E-14  6.03689919E+00  6.52310289E-05
  8.90207708E-01  8.88989785E-01 -8.44701913E-14  5.90508381E+00  6.41795170E-05
  8.92610386E-01  8.91409047E-01 -8.44701913E-14  5.77580397E+00  6.30541162E-05
  8.94980349E-01  8.93795368E-01 -8.44701913E-14  5.64900059E+00  6.18583610E-05
  8.97318043E-01  8.96149196E-01 -8.44701913E-14  5.52461158E+00  6.05961222E-05
  8.99623906E-01  8.98470975E-01 -8.44701913E-14  5.40257213E+00  5.92716103E-05
  9.01898373E-01  9.00761140E-01 -8.44701913E-14  5.28281513E+00  5.78893827E-05
  9.04141870E-01  9.03020122E-01 -8.44701913E-14  5.16527164E+00  5.64543428E-05
  9.06354820E-01  9.05248345E-01 -8.44701913E-14  5.04987144E+00  5.49717230E-05
  9.08537638E-01  9.07446229E-01 -8.44701913E-14  4.93654362E+00  5.34470468E-05
  9.10690735E-01  9.09614186E-01 -8.44701913E-14  4.82521708E+00  5.18860708E-05
  9.12814515E-01  9.11752625E-01 -8.44701913E-14  4.71582105E+00  5.02947121E-05
  9.14909377E-01  9.13861946E-01 -8.44701913E-14  4.60828549E+00  5.06721786E-05
  9.16975715E-01  9.15942546E-01 -8.44701913E-14  4.50254149E+00  5.17005226E-05
  9.19013918E-01  9.17994817E-01 -8.44701913E-14  4.39852151E+00  5.26529591E-05
  9.21024369E-01  9.20019144E-01 -8.44701913E-14  4.29615962E+00  5.35232519E-05
  9.23007446E-01  9.22015907E-01 -8.44701913E-14  4.19539165E+00  5.43051501E-05
  9.24963520E-01  9.23985483E-01 -8.44701913E-14  4.09615529E+00  5.49925864E-05
  9.26892961E-01  9.25928241E-01 -8.44701913E-14  3.99839014E+00  5.55798705E-05
  9.28796130E-01  9.27844545E-01 -8.44701913E-14  3.90203776E+00  5.60618735E-05
  9.30673385E-01  9.29734758E-01 -8.44701913E-14  3.80704170E+00  5.64341984E-05
  9.32525080E-01  9.31599233E-01 -8.44701913E-14  3.71334745E+00  5.66933303E-05
  9.34351562E-01  9.33438321E-01 -8.44701913E-14  3.62090251E+00  5.68367579E-05
  9.36153174E-01  9.35252368E-01 -8.44701913E-14  3.52965633E+00  5.68630613E-05
  9.37930256E-01  9.37041715E-01 -8.44701913E-14  3.43956029E+00  5.67719618E-05
  9.39683140E-01  9.38806698E-01 -8.44701913E-14  3.35056771E+00  5.65643349E-05
  9.41412157E-01  9.40547649E-01 -8.44701913E-14  3.26263375E+00  5.62421871E-05
  9.43117632E-01  9.42264895E-01 -8.44701913E-14  3.17571537E+00  5.58086009E-05
  9.44799885E-01  9.43958758E-01 -8.44701913E-14  3.08977120E+00  5.52676528E-05
  9.46459232E-01  9.45629558E-01 -8.44701913E-14  3.00476143E+00  5.46243091E-05
  9.48095985E-01  9.47277609E-01 -8.44701913E-14  2.92064767E+00  5.38843068E-05
  9.49710452E-01  9.48903219E-01 -8.44701913E-14  2.83739278E+00  5.30540248E-05
  9.51302937E-01  9.50506695E-01 -8.44701913E-14  2.75496068E+00  5.21403505E-05
  9.52873738E-01  9.52088338E-01 -8.44701913E-14  2.67331617E+00  5.11505475E-05
  9.54423151E-01  9.53648445E-01 -8.44701913E-14  2.59242474E+00  5.00921280E-05
  9.55951467E-01  9.55187309E-01 -8.44701913E-14  2.51225240E+00  4.89727332E-05
  9.57458973E-01  9.56705220E-01 -8.44701913E-14  2.43276550E+00  4.78000236E-05
  9.58945954E-01  9.58202463E-01 -8.44701913E-14  2.35393069E+00  4.65815811E-05
  9.60412687E-01  9.59679320E-01 -8.44701913E-14  2.27571477E+00  4.53248213E-05
  9.61859449E-01  9.61136068E-01 -8.44701913E-14  2.19808477E+00  4.40369158E-05
  9.63286512E-01  9.62572980E-01 -8.44701913E-14  2.12100798E+00  4.27247210E-05
  9.64694144E-01  9.63990328E-01 -8.44701913E-14  2.04445211E+00  4.13947137E-05
  9.66082609E-01  9.65388376E-01 -8.44701913E-14  1.96838557E+00  4.00529277E-05
  9.67452169E-01  9.66767389E-01 -8.44701913E-14  1.89277784E+00  3.87048939E-05
  9.68803081E-01  9.68127625E-01 -8.44701913E-14  1.81759989E+00  3.73555809E-05
  9.70135599E-01  9.69469340E-01 -8.44701913E-14  1.74282478E+00  3.60093376E-05
  9.71449973E-01  9.70792786E-01 -8.44701913E-14  1.66842836E+00  3.46698394E-05
  9.72746451E-01  9.72098212E-01 -8.44701913E-14  1.59439005E+00  3.33400402E-05
  9.74025275E-01  9.73385863E-01 -8.44701913E-14  1.52069369E+00  3.20221342E-05
  9.75286687E-01  9.74655981E-01 -8.44701913E-14  1.44732855E+00  3.07175304E-05
  9.76530924E-01  9.75908806E-01 -8.44701913E-14  1.37429032E+00  2.94268442E-05
  9.77758219E-01  9.77144571E-01 -8.44701913E-14  1.30158217E+00  2.81499091E-05
  9.78968803E-01  9.78363511E-01 -8.44701913E-14  1.22921582E+00  2.68858103E-05
  9.80162904E-01  9.79565853E-01 -8.44701913E-14  1.15721254E+00  2.56329428E-05
  9.81340745E-01  9.80751824E-01 -8.44701913E-14  1.08560411E+00  2.43890927E-05
  9.82502549E-01  9.81921647E-01 -8.44701913E-14  1.01443361E+00  2.31515415E-05
  9.83648534E-01  9.83075542E-01 -8.44701913E-14  9.43756035E-01  2.19171910E-05
  9.84778915E-01  9.84213725E-01 -8.44701913E-14  8.73638686E-01  2.06827056E-05
  9.85893905E-01  9.85336410E-01 -8.44701913E-14  8.04161281E-01  1.94446678E-05
  9.86993713E-01  9.86443809E-01 -8.44701913E-14  7.35415741E-01  1.81997432E-05
  9.88078546E-01  9.87536129E-01 -8.44701913E-14  6.67505687E-01  1.69448503E-05
  9.89148607E-01  9.88613577E-01 -8.44701913E-14  6.00545667E-01  1.56773323E-05
  9.90204099E-01  9.89676353E-01 -8.44701913E-14  5.34660256E-01  1.43951280E-05
  9.91245219E-01  9.90724659E-01 -8.44701913E-14  4.69983274E-01  1.30969398E-05
  9.92272163E-01  9.91758691E-01 -8.44701913E-14  4.06657631E-01  1.17823970E-05
  9.93285124E-01  9.92778644E-01 -8.44701913E-14  3.44836759E-01  1.04521995E-05
  9.94284293E-01  9.93784708E-01 -8.44701913E-14  2.84689745E-01  9.10820553E-06
  9.95269856E-01  9.94777075E-01 -8.44701913E-14  2.26415019E-01  7.75335016E-06
  9.96242001E-01  9.95755929E-01 -8.44701913E-14  1.70275593E-01  6.39113486E-06
  9.97200908E-01  9.96721454E-01 -8.44701913E-14  1.16696523E-01  5.02409182E-06
  9.98146759E-01  9.97673834E-01 -8.44701913E-14  6.65838976E-02  3.64994159E-06
  9.99079731E-01  9.98613245E-01 -8.44701913E-14  2.27441891E-02  2.25277835E-06
  1.00000000E+00  9.99539866E-01 -8.44701913E-14  0.00000000E+00  7.84293008E-07
  1.00092027E+00  1.00046013E+00 -8.44701913E-14  0.00000000E+00  0.00000000E+00

  ----- SUMMARY ----------------------------------------------

    bulk velocity:  1.00000000E+00
      wall stress:  4.68427972E-03
           Re_tau:  1.81370765E+02
         delta-x+:  5.31359663E+00
         delta-y+:  8.34549219E-02
         delta-z+:  2.22473000E+00
 
