
  ----- YM PROFILES ------------------------------------------

         ym          U         u'          W         w'          P         p'
  4.68734941E+01  1.45933254E+01  2.21743320E+00  1.45039927E-03  1.44887782E+00 -2.76934220E-03  7.54253968E-03  1.46186309E+01
  4.80368097E+01  1.46545683E+01  2.20438540E+00  1.49151356E-03  1.44847913E+00 -2.80324840E-03  7.52220879E-03  1.46799190E+01
  4.92188551E+01  1.47148461E+01  2.19175918E+00  1.53317324E-03  1.44792128E+00 -2.83577386E-03  7.50119521E-03  1.47406920E+01
  5.04199318E+01  1.47742234E+01  2.17954821E+00  1.57562294E-03  1.44720955E+00 -2.86694173E-03  7.47955167E-03  1.48009664E+01
  5.16403463E+01  1.48327610E+01  2.16774486E+00  1.61888666E-03  1.44634865E+00 -2.89677839E-03  7.45733115E-03  1.48607582E+01
  5.28804100E+01  1.48905167E+01  2.15633986E+00  1.66293278E-03  1.44534302E+00 -2.92531291E-03  7.43458631E-03  1.49200824E+01
  5.41404391E+01  1.49475447E+01  2.14532265E+00  1.70782502E-03  1.44419676E+00 -2.95257656E-03  7.41136864E-03  1.49789535E+01
  5.54207551E+01  1.50038959E+01  2.13468212E+00  1.75377154E-03  1.44291369E+00 -2.97860231E-03  7.38772750E-03  1.50373854E+01
  5.67216847E+01  1.50596177E+01  2.12440676E+00  1.80105412E-03  1.44149752E+00 -3.00342430E-03  7.36370945E-03  1.50953915E+01
  5.80435597E+01  1.51147542E+01  2.11448454E+00  1.84988014E-03  1.43995184E+00 -3.02707744E-03  7.33935785E-03  1.51529844E+01
  5.93867173E+01  1.51693468E+01  2.10490325E+00  1.90024149E-03  1.43828027E+00 -3.04959708E-03  7.31471258E-03  1.52101765E+01
  6.07515003E+01  1.52234344E+01  2.09565054E+00  1.95177419E-03  1.43648669E+00 -3.07101883E-03  7.28980986E-03  1.52669794E+01
  6.21382568E+01  1.52770536E+01  2.08671392E+00  2.00358349E-03  1.43457563E+00 -3.09137860E-03  7.26468232E-03  1.53234046E+01
  6.35473406E+01  1.53302388E+01  2.07808150E+00  2.05415860E-03  1.43255249E+00 -3.11071246E-03  7.23935939E-03  1.53794629E+01
  6.49791111E+01  1.53830220E+01  2.06974242E+00  2.10152208E-03  1.43042346E+00 -3.12905633E-03  7.21386789E-03  1.54351646E+01
  6.64339337E+01  1.54354328E+01  2.06168620E+00  2.14357958E-03  1.42819478E+00 -3.14644608E-03  7.18823290E-03  1.54905199E+01
  6.79121794E+01  1.54874984E+01  2.05390186E+00  2.17852589E-03  1.42587226E+00 -3.16291772E-03  7.16247890E-03  1.55455385E+01
  6.94142254E+01  1.55392431E+01  2.04637886E+00  2.20520817E-03  1.42346144E+00 -3.17850736E-03  7.13663079E-03  1.56002296E+01
  7.09404549E+01  1.55906893E+01  2.03910764E+00  2.22333904E-03  1.42096794E+00 -3.19325123E-03  7.11071402E-03  1.56546022E+01
  7.24912572E+01  1.56418577E+01  2.03207846E+00  2.23340342E-03  1.41839760E+00 -3.20718617E-03  7.08475433E-03  1.57086649E+01
  7.40670280E+01  1.56927687E+01  2.02528071E+00  2.23633968E-03  1.41575661E+00 -3.22034965E-03  7.05877796E-03  1.57624262E+01
  7.56681693E+01  1.57434424E+01  2.01870377E+00  2.23323169E-03  1.41305142E+00 -3.23277899E-03  7.03281143E-03  1.58158940E+01
  7.72950895E+01  1.57938991E+01  2.01233822E+00  2.22498245E-03  1.41028883E+00 -3.24451031E-03  7.00687966E-03  1.58690761E+01
  7.89482037E+01  1.58441584E+01  2.00617611E+00  2.21199703E-03  1.40747579E+00 -3.25557796E-03  6.98100395E-03  1.59219800E+01
  8.06279337E+01  1.58942392E+01  2.00021065E+00  2.19427149E-03  1.40461869E+00 -3.26601433E-03  6.95520102E-03  1.59746129E+01
  8.23347079E+01  1.59441593E+01  1.99443554E+00  2.17187042E-03  1.40172278E+00 -3.27584982E-03  6.92948299E-03  1.60269819E+01
  8.40689618E+01  1.59939357E+01  1.98884377E+00  2.14507952E-03  1.39879155E+00 -3.28511327E-03  6.90385904E-03  1.60790936E+01
  8.58311378E+01  1.60435848E+01  1.98342707E+00  2.11410064E-03  1.39582673E+00 -3.29383253E-03  6.87833677E-03  1.61309546E+01
  8.76216855E+01  1.60931233E+01  1.97817652E+00  2.07874453E-03  1.39282974E+00 -3.30203435E-03  6.85292162E-03  1.61825713E+01
  8.94410617E+01  1.61425673E+01  1.97308305E+00  2.03849155E-03  1.38980252E+00 -3.30974428E-03  6.82761615E-03  1.62339497E+01
  9.12897304E+01  1.61919318E+01  1.96813777E+00  1.99306991E-03  1.38674735E+00 -3.31698672E-03  6.80242064E-03  1.62850957E+01
  9.31681634E+01  1.62412303E+01  1.96333203E+00  1.94292978E-03  1.38366632E+00 -3.32378532E-03  6.77733632E-03  1.63360152E+01
  9.50768398E+01  1.62904749E+01  1.95865707E+00  1.88899186E-03  1.38056111E+00 -3.33016339E-03  6.75236740E-03  1.63867135E+01
  9.70162466E+01  1.63396770E+01  1.95410466E+00  1.83190138E-03  1.37743362E+00 -3.33614367E-03  6.72751902E-03  1.64371961E+01
  9.89868786E+01  1.63888464E+01  1.94966715E+00  1.77138903E-03  1.37428661E+00 -3.34174826E-03  6.70279428E-03  1.64874683E+01
  1.00989238E+02  1.64379914E+01  1.94533582E+00  1.70627049E-03  1.37112367E+00 -3.34699950E-03  6.67819520E-03  1.65375349E+01
  1.03023837E+02  1.64871200E+01  1.94110035E+00  1.63490509E-03  1.36794895E+00 -3.35192124E-03  6.65372632E-03  1.65874010E+01
  1.05091193E+02  1.65362397E+01  1.93694949E+00  1.55529651E-03  1.36476601E+00 -3.35653849E-03  6.62939506E-03  1.66370712E+01
  1.07191835E+02  1.65853577E+01  1.93287295E+00  1.46498577E-03  1.36157674E+00 -3.36087570E-03  6.60520866E-03  1.66865502E+01
  1.09326297E+02  1.66344797E+01  1.92886137E+00  1.36158988E-03  1.35838178E+00 -3.36495537E-03  6.58117092E-03  1.67358424E+01
  1.11495126E+02  1.66836101E+01  1.92490683E+00  1.24364750E-03  1.35518272E+00 -3.36879643E-03  6.55727999E-03  1.67849522E+01
  1.13698873E+02  1.67327520E+01  1.92100416E+00  1.11080278E-03  1.35198296E+00 -3.37241336E-03  6.53352851E-03  1.68338837E+01
  1.15938101E+02  1.67819081E+01  1.91715037E+00  9.63145784E-04  1.34878602E+00 -3.37581784E-03  6.50990959E-03  1.68826411E+01
  1.18213382E+02  1.68310818E+01  1.91334282E+00  8.00558656E-04  1.34559438E+00 -3.37902105E-03  6.48642243E-03  1.69312283E+01
  1.20525295E+02  1.68802789E+01  1.90957753E+00  6.22744696E-04  1.34240912E+00 -3.38203410E-03  6.46307035E-03  1.69796491E+01
  1.22874431E+02  1.69295071E+01  1.90585012E+00  4.29763352E-04  1.33923047E+00 -3.38486824E-03  6.43985566E-03  1.70279074E+01
  1.25261389E+02  1.69787747E+01  1.90215798E+00  2.22487694E-04  1.33605775E+00 -3.38753482E-03  6.41677918E-03  1.70760067E+01
  1.27686778E+02  1.70280897E+01  1.89849903E+00  2.32502073E-06  1.33288878E+00 -3.39004449E-03  6.39384290E-03  1.71239505E+01
  1.30151217E+02  1.70774598E+01  1.89486976E+00 -2.29609491E-04  1.32972172E+00 -3.39240557E-03  6.37105010E-03  1.71717424E+01
  1.32655334E+02  1.71268929E+01  1.89126548E+00 -4.73014366E-04  1.32655716E+00 -3.39462297E-03  6.34840180E-03  1.72193857E+01
  1.35199768E+02  1.71763956E+01  1.88768283E+00 -7.27169688E-04  1.32339759E+00 -3.39669850E-03  6.32589438E-03  1.72668836E+01
  1.37785168E+02  1.72259710E+01  1.88411903E+00 -9.88771377E-04  1.32024557E+00 -3.39863316E-03  6.30352145E-03  1.73142393E+01
  1.40412194E+02  1.72756193E+01  1.88056923E+00 -1.25216376E-03  1.31710450E+00 -3.40042872E-03  6.28127385E-03  1.73614559E+01
  1.43081517E+02  1.73253397E+01  1.87702499E+00 -1.51197177E-03  1.31397892E+00 -3.40208730E-03  6.25913708E-03  1.74085363E+01
  1.45793816E+02  1.73751317E+01  1.87347503E+00 -1.76520663E-03  1.31087293E+00 -3.40361152E-03  6.23708999E-03  1.74554835E+01
  1.48549784E+02  1.74249960E+01  1.86990766E+00 -2.01197973E-03  1.30778834E+00 -3.40500493E-03  6.21510673E-03  1.75023004E+01
  1.51350125E+02  1.74749347E+01  1.86631464E+00 -2.25506076E-03  1.30472463E+00 -3.40627147E-03  6.19316128E-03  1.75489897E+01
  1.54195552E+02  1.75249514E+01  1.86269105E+00 -2.49657404E-03  1.30168215E+00 -3.40741473E-03  6.17123430E-03  1.75955540E+01
  1.57086791E+02  1.75750536E+01  1.85903526E+00 -2.73387425E-03  1.29866270E+00 -3.40843677E-03  6.14931734E-03  1.76419962E+01
  1.60024581E+02  1.76252529E+01  1.85535095E+00 -2.96046043E-03  1.29566864E+00 -3.40933581E-03  6.12740909E-03  1.76883186E+01
  1.63009669E+02  1.76755616E+01  1.85164575E+00 -3.17053287E-03  1.29270067E+00 -3.41010557E-03  6.10551051E-03  1.77345238E+01
  1.66042819E+02  1.77259907E+01  1.84792421E+00 -3.36092623E-03  1.28975795E+00 -3.41073922E-03  6.08362407E-03  1.77806143E+01
  1.69124804E+02  1.77765498E+01  1.84418250E+00 -3.52921481E-03  1.28684020E+00 -3.41123424E-03  6.06175403E-03  1.78265923E+01
  1.72256410E+02  1.78272464E+01  1.84041421E+00 -3.67195522E-03  1.28394835E+00 -3.41159267E-03  6.03990560E-03  1.78724603E+01
  1.75438435E+02  1.78780850E+01  1.83661427E+00 -3.78560038E-03  1.28108389E+00 -3.41181922E-03  6.01808395E-03  1.79182205E+01
  1.78671693E+02  1.79290669E+01  1.83277478E+00 -3.86971668E-03  1.27824808E+00 -3.41192058E-03  5.99628929E-03  1.79638750E+01
  1.81957007E+02  1.79801904E+01  1.82888482E+00 -3.92696140E-03  1.27544444E+00 -3.41190417E-03  5.97450941E-03  1.80094261E+01
  1.85295215E+02  1.80314513E+01  1.82493203E+00 -3.95798319E-03  1.27268068E+00 -3.41177697E-03  5.95271971E-03  1.80548758E+01
  1.88687171E+02  1.80828448E+01  1.82090784E+00 -3.96031688E-03  1.26996450E+00 -3.41154514E-03  5.93089528E-03  1.81002262E+01
  1.92133737E+02  1.81343683E+01  1.81681219E+00 -3.93105983E-03  1.26729784E+00 -3.41121270E-03  5.90902203E-03  1.81454792E+01
  1.95635795E+02  1.81860223E+01  1.81265172E+00 -3.86678133E-03  1.26466926E+00 -3.41078229E-03  5.88710058E-03  1.81906369E+01
  1.99194237E+02  1.82378111E+01  1.80843040E+00 -3.76356639E-03  1.26205535E+00 -3.41025761E-03  5.86514545E-03  1.82357010E+01
  2.02809972E+02  1.82897445E+01  1.80414249E+00 -3.61888584E-03  1.25943215E+00 -3.40964304E-03  5.84317899E-03  1.82806736E+01
  2.06483921E+02  1.83418354E+01  1.79977682E+00 -3.43144542E-03  1.25678204E+00 -3.40893877E-03  5.82121701E-03  1.83255564E+01
  2.10217022E+02  1.83940929E+01  1.79532646E+00 -3.20029861E-03  1.25409512E+00 -3.40813775E-03  5.79925339E-03  1.83703511E+01
  2.14010227E+02  1.84465181E+01  1.79079183E+00 -2.92805812E-03  1.25136917E+00 -3.40722874E-03  5.77725697E-03  1.84150595E+01
  2.17864504E+02  1.84991067E+01  1.78617965E+00 -2.62306955E-03  1.24860847E+00 -3.40620138E-03  5.75518005E-03  1.84596833E+01
  2.21780836E+02  1.85518496E+01  1.78149975E+00 -2.29234156E-03  1.24582427E+00 -3.40504655E-03  5.73296965E-03  1.85042242E+01
  2.25760223E+02  1.86047432E+01  1.77676290E+00 -1.93716415E-03  1.24302921E+00 -3.40375407E-03  5.71058356E-03  1.85486837E+01
  2.29803680E+02  1.86577965E+01  1.77198137E+00 -1.56210057E-03  1.24022836E+00 -3.40231363E-03  5.68800333E-03  1.85930634E+01
  2.33912237E+02  1.87110207E+01  1.76715983E+00 -1.17794805E-03  1.23742025E+00 -3.40072023E-03  5.66523455E-03  1.86373650E+01
  2.38086944E+02  1.87644192E+01  1.76228099E+00 -7.95068200E-04  1.23460050E+00 -3.39897707E-03  5.64229318E-03  1.86815898E+01
  2.42328865E+02  1.88179901E+01  1.75731473E+00 -4.19231097E-04  1.23176697E+00 -3.39709030E-03  5.61919348E-03  1.87257394E+01
  2.46639082E+02  1.88717322E+01  1.75224003E+00 -5.01345403E-05  1.22891477E+00 -3.39506849E-03  5.59595602E-03  1.87698152E+01
  2.51018695E+02  1.89256542E+01  1.74705105E+00  3.15485030E-04  1.22603176E+00 -3.39292514E-03  5.57260667E-03  1.88138186E+01
  2.55468822E+02  1.89797787E+01  1.74175099E+00  6.76951819E-04  1.22311505E+00 -3.39067343E-03  5.54915916E-03  1.88577509E+01
  2.59990598E+02  1.90341339E+01  1.73635211E+00  1.02505437E-03  1.22017068E+00 -3.38832119E-03  5.52562119E-03  1.89016137E+01
  2.64585175E+02  1.90887429E+01  1.73086305E+00  1.34573229E-03  1.21720274E+00 -3.38587058E-03  5.50200765E-03  1.89454081E+01
  2.69253727E+02  1.91436186E+01  1.72529240E+00  1.63598901E-03  1.21421925E+00 -3.38331743E-03  5.47832640E-03  1.89891354E+01
  2.73997445E+02  1.91987658E+01  1.71965992E+00  1.91464658E-03  1.21122128E+00 -3.38065599E-03  5.45456856E-03  1.90327970E+01
  2.78817538E+02  1.92541878E+01  1.71397392E+00  2.20150120E-03  1.20820031E+00 -3.37788563E-03  5.43071710E-03  1.90763940E+01
  2.83715236E+02  1.93098850E+01  1.70821863E+00  2.49842234E-03  1.20515301E+00 -3.37500249E-03  5.40674313E-03  1.91199276E+01
  2.88691789E+02  1.93658510E+01  1.70237959E+00  2.80018371E-03  1.20207925E+00 -3.37198641E-03  5.38259999E-03  1.91633991E+01
  2.93748466E+02  1.94220710E+01  1.69645315E+00  3.10964926E-03  1.19896796E+00 -3.36880066E-03  5.35823874E-03  1.92068096E+01
  2.98886558E+02  1.94785253E+01  1.69043373E+00  3.42360673E-03  1.19580482E+00 -3.36540039E-03  5.33363468E-03  1.92501602E+01
  3.04107374E+02  1.95352022E+01  1.68432631E+00  3.71655466E-03  1.19260181E+00 -3.36174251E-03  5.30879791E-03  1.92934521E+01
  3.09412248E+02  1.95920996E+01  1.67813352E+00  3.96487130E-03  1.18939399E+00 -3.35779010E-03  5.28373833E-03  1.93366863E+01
  3.14802532E+02  1.96492204E+01  1.67182964E+00  4.17488942E-03  1.18620736E+00 -3.35351372E-03  5.25842517E-03  1.93798639E+01
  3.20279601E+02  1.97065666E+01  1.66538856E+00  4.36764600E-03  1.18302164E+00 -3.34889719E-03  5.23278471E-03  1.94229859E+01
  3.25844854E+02  1.97641419E+01  1.65881001E+00  4.54724364E-03  1.17979380E+00 -3.34393791E-03  5.20675348E-03  1.94660534E+01
  3.31499709E+02  1.98219550E+01  1.65209476E+00  4.69142380E-03  1.17648796E+00 -3.33864468E-03  5.18034359E-03  1.95090673E+01
  3.37245609E+02  1.98800131E+01  1.64524485E+00  4.76410300E-03  1.17309112E+00 -3.33303272E-03  5.15359711E-03  1.95520287E+01
  3.43084020E+02  1.99383050E+01  1.63830016E+00  4.73954433E-03  1.16962839E+00 -3.32711710E-03  5.12651697E-03  1.95949384E+01
  3.49016431E+02  1.99968101E+01  1.63130298E+00  4.60588262E-03  1.16611059E+00 -3.32091036E-03  5.09906116E-03  1.96377975E+01
  3.55044357E+02  2.00555085E+01  1.62426972E+00  4.35530222E-03  1.16250091E+00 -3.31443367E-03  5.07117014E-03  1.96806068E+01
  3.61169335E+02  2.01143707E+01  1.61719906E+00  4.00939515E-03  1.15879824E+00 -3.30771787E-03  5.04279335E-03  1.97233673E+01
  3.67392926E+02  2.01733905E+01  1.61004699E+00  3.60262447E-03  1.15502055E+00 -3.30078278E-03  5.01391459E-03  1.97660798E+01
  3.73716720E+02  2.02325995E+01  1.60274153E+00  3.15218983E-03  1.15117571E+00 -3.29363656E-03  4.98455848E-03  1.98087452E+01
  3.80142329E+02  2.02920264E+01  1.59524740E+00  2.69538462E-03  1.14729795E+00 -3.28628895E-03  4.95475022E-03  1.98513643E+01
  3.86671393E+02  2.03516874E+01  1.58755554E+00  2.28132235E-03  1.14342329E+00 -3.27874873E-03  4.92449012E-03  1.98939380E+01
  3.93305577E+02  2.04116055E+01  1.57964591E+00  1.91780510E-03  1.13957892E+00 -3.27101527E-03  4.89384137E-03  1.99364671E+01
  4.00046574E+02  2.04718017E+01  1.57149101E+00  1.60686243E-03  1.13572143E+00 -3.26309814E-03  4.86297830E-03  1.99789524E+01
  4.06896103E+02  2.05322645E+01  1.56306780E+00  1.38171361E-03  1.13176828E+00 -3.25501133E-03  4.83205777E-03  2.00213947E+01
  4.13855912E+02  2.05929663E+01  1.55438553E+00  1.29870164E-03  1.12770120E+00 -3.24672539E-03  4.80112151E-03  2.00637947E+01
  4.20927777E+02  2.06539313E+01  1.54548753E+00  1.38852037E-03  1.12352343E+00 -3.23817133E-03  4.77005839E-03  2.01061532E+01
  4.28113501E+02  2.07152480E+01  1.53644256E+00  1.64536254E-03  1.11921530E+00 -3.22927815E-03  4.73866440E-03  2.01484709E+01
  4.35414918E+02  2.07769638E+01  1.52732664E+00  2.05147398E-03  1.11475142E+00 -3.21999871E-03  4.70679993E-03  2.01907485E+01
  4.42833891E+02  2.08390496E+01  1.51815065E+00  2.55095399E-03  1.11012522E+00 -3.21033253E-03  4.67445606E-03  2.02329868E+01
  4.50372311E+02  2.09014721E+01  1.50890014E+00  3.06333695E-03  1.10534922E+00 -3.20032810E-03  4.64172021E-03  2.02751865E+01
  4.58032103E+02  2.09642229E+01  1.49955117E+00  3.45933392E-03  1.10048286E+00 -3.19004841E-03  4.60863915E-03  2.03173482E+01
  4.65815220E+02  2.10273066E+01  1.49008969E+00  3.61437577E-03  1.09556650E+00 -3.17952855E-03  4.57506354E-03  2.03594726E+01
  4.73723648E+02  2.10907345E+01  1.48050736E+00  3.48636445E-03  1.09055705E+00 -3.16877829E-03  4.54070405E-03  2.04015603E+01
  4.81759405E+02  2.11545223E+01  1.47079637E+00  3.06817004E-03  1.08537255E+00 -3.15783639E-03  4.50541518E-03  2.04436121E+01
  4.89924540E+02  2.12186771E+01  1.46092683E+00  2.39547793E-03  1.07995570E+00 -3.14679569E-03  4.46926660E-03  2.04856284E+01
  4.98221137E+02  2.12832296E+01  1.45087591E+00  1.52622299E-03  1.07430676E+00 -3.13569756E-03  4.43238073E-03  2.05276101E+01
  5.06651312E+02  2.13481689E+01  1.44066449E+00  4.82859866E-04  1.06844050E+00 -3.12445167E-03  4.39484223E-03  2.05695575E+01
  5.15217216E+02  2.14134570E+01  1.43023434E+00 -7.15355611E-04  1.06240540E+00 -3.11290604E-03  4.35666258E-03  2.06114715E+01
  5.23921034E+02  2.14790210E+01  1.41957083E+00 -1.98641053E-03  1.05622378E+00 -3.10090935E-03  4.31776992E-03  2.06533524E+01
  5.32764987E+02  2.15447689E+01  1.40869979E+00 -3.16782874E-03  1.04982922E+00 -3.08842050E-03  4.27827560E-03  2.06952010E+01
  5.41751331E+02  2.16106450E+01  1.39763111E+00 -4.15000919E-03  1.04310910E+00 -3.07550037E-03  4.23849723E-03  2.07370177E+01
  5.50882357E+02  2.16766542E+01  1.38629609E+00 -4.97402090E-03  1.03603329E+00 -3.06220018E-03  4.19856594E-03  2.07788032E+01
  5.60160397E+02  2.17428934E+01  1.37469033E+00 -5.73134592E-03  1.02867689E+00 -3.04846536E-03  4.15825853E-03  2.08205579E+01
  5.69587817E+02  2.18094864E+01  1.36291596E+00 -6.47764193E-03  1.02117809E+00 -3.03419610E-03  4.11736975E-03  2.08622824E+01
  5.79167021E+02  2.18765323E+01  1.35099972E+00 -7.21463015E-03  1.01371946E+00 -3.01938948E-03  4.07582250E-03  2.09039773E+01
  5.88900454E+02  2.19441259E+01  1.33888583E+00 -7.91552470E-03  1.00647418E+00 -3.00409155E-03  4.03345887E-03  2.09456429E+01
  5.98790599E+02  2.20122253E+01  1.32658287E+00 -8.58716825E-03  9.99338579E-01 -2.98833499E-03  3.99023654E-03  2.09872799E+01
  6.08839978E+02  2.20806488E+01  1.31413396E+00 -9.26998948E-03  9.92209620E-01 -2.97215540E-03  3.94633244E-03  2.10288887E+01
  6.19051157E+02  2.21491659E+01  1.30156460E+00 -9.93481899E-03  9.85132273E-01 -2.95566598E-03  3.90192743E-03  2.10704698E+01
  6.29426738E+02  2.22176785E+01  1.28887779E+00 -1.05518826E-02  9.78028633E-01 -2.93908591E-03  3.85709668E-03  2.11120237E+01
  6.39969371E+02  2.22862298E+01  1.27601195E+00 -1.11487079E-02  9.70681476E-01 -2.92260340E-03  3.81188753E-03  2.11535508E+01
  6.50681744E+02  2.23549290E+01  1.26282818E+00 -1.17439198E-02  9.63031322E-01 -2.90623558E-03  3.76624224E-03  2.11950516E+01
  6.61566589E+02  2.24238022E+01  1.24918957E+00 -1.23523685E-02  9.55021383E-01 -2.88978914E-03  3.71990615E-03  2.12365266E+01
  6.72626685E+02  2.24927218E+01  1.23514564E+00 -1.29578598E-02  9.46674045E-01 -2.87292836E-03  3.67262250E-03  2.12779762E+01
  6.83850090E+02  2.25614309E+01  1.22077995E+00 -1.35111538E-02  9.38110800E-01 -2.85534738E-03  3.62419786E-03  2.13193468E+01
  6.95070096E+02  2.26289187E+01  1.20628409E+00 -1.39179615E-02  9.29379942E-01 -2.83767303E-03  3.57507343E-03  2.13600317E+01
  7.06094334E+02  2.26941017E+01  1.19210363E+00 -1.40564023E-02  9.20801450E-01 -2.81985161E-03  3.52620105E-03  2.13993721E+01
  7.16886280E+02  2.27567839E+01  1.17832451E+00 -1.38942988E-02  9.12580049E-01 -2.80205923E-03  3.47781097E-03  2.14372931E+01
  7.27450829E+02  2.28171510E+01  1.16483161E+00 -1.35161912E-02  9.04551645E-01 -2.78455308E-03  3.43005031E-03  2.14738660E+01
  7.37792773E+02  2.28753028E+01  1.15167481E+00 -1.30650643E-02  8.96360520E-01 -2.76761323E-03  3.38330185E-03  2.15091575E+01
  7.47916801E+02  2.29312194E+01  1.13904171E+00 -1.27413759E-02  8.87978699E-01 -2.75136114E-03  3.33757853E-03  2.15432294E+01
  7.57827506E+02  2.29849057E+01  1.12700919E+00 -1.26675267E-02  8.79591811E-01 -2.73575696E-03  3.29276542E-03  2.15761395E+01
  7.67529383E+02  2.30364676E+01  1.11549282E+00 -1.28294872E-02  8.71367944E-01 -2.72074817E-03  3.24891623E-03  2.16079419E+01
  7.77026831E+02  2.30860003E+01  1.10439733E+00 -1.30900899E-02  8.63449654E-01 -2.70627443E-03  3.20612656E-03  2.16386872E+01
  7.86324159E+02  2.31336300E+01  1.09368573E+00 -1.32923865E-02  8.55850637E-01 -2.69224906E-03  3.16450783E-03  2.16684228E+01
  7.95425582E+02  2.31794407E+01  1.08334775E+00 -1.34028244E-02  8.48492018E-01 -2.67855852E-03  3.12405122E-03  2.16971932E+01
  8.04335229E+02  2.32234214E+01  1.07331243E+00 -1.34507567E-02  8.41346433E-01 -2.66513697E-03  3.08464011E-03  2.17250403E+01
  8.13057142E+02  2.32655920E+01  1.06349475E+00 -1.34579404E-02  8.34402257E-01 -2.65204097E-03  3.04631128E-03  2.17520035E+01
  8.21595274E+02  2.33060312E+01  1.05390061E+00 -1.34165072E-02  8.27636569E-01 -2.63940323E-03  3.00921252E-03  2.17781198E+01
  8.29953500E+02  2.33448127E+01  1.04458897E+00 -1.32730742E-02  8.21070624E-01 -2.62728077E-03  2.97333284E-03  2.18034242E+01
  8.38135609E+02  2.33820010E+01  1.03560741E+00 -1.29354650E-02  8.14730298E-01 -2.61562368E-03  2.93849091E-03  2.18279498E+01
  8.46145314E+02  2.34176316E+01  1.02697294E+00 -1.24001807E-02  8.08607829E-01 -2.60437330E-03  2.90452364E-03  2.18517278E+01
  8.53986245E+02  2.34517426E+01  1.01862611E+00 -1.17685408E-02  8.02722456E-01 -2.59352164E-03  2.87140645E-03  2.18747877E+01
  8.61661961E+02  2.34843746E+01  1.01044567E+00 -1.11497159E-02  7.97114519E-01 -2.58310541E-03  2.83922757E-03  2.18971576E+01
  8.69175941E+02  2.35155709E+01  1.00236775E+00 -1.05982484E-02  7.91746068E-01 -2.57318131E-03  2.80807458E-03  2.19188639E+01
  8.76531595E+02  2.35454118E+01  9.94394575E-01 -1.01192466E-02  7.86523349E-01 -2.56378412E-03  2.77795938E-03  2.19399319E+01
  8.83732257E+02  2.35740041E+01  9.86535031E-01 -9.69620991E-03  7.81415080E-01 -2.55489718E-03  2.74884761E-03  2.19603853E+01
  8.90781194E+02  2.36014297E+01  9.78793678E-01 -9.30589766E-03  7.76456056E-01 -2.54647229E-03  2.72070046E-03  2.19802471E+01
  8.97681603E+02  2.36277270E+01  9.71209738E-01 -8.92559253E-03  7.71660900E-01 -2.53845996E-03  2.69344824E-03  2.19995386E+01
  9.04436613E+02  2.36529290E+01  9.63844041E-01 -8.53403128E-03  7.67024991E-01 -2.53081640E-03  2.66700622E-03  2.20182806E+01
  9.11049289E+02  2.36770966E+01  9.56746146E-01 -8.12815919E-03  7.62546710E-01 -2.52350908E-03  2.64133017E-03  2.20364925E+01
  9.17522629E+02  2.37003012E+01  9.49924868E-01 -7.70926501E-03  7.58222443E-01 -2.51652137E-03  2.61642818E-03  2.20541931E+01
  9.23859569E+02  2.37226001E+01  9.43355490E-01 -7.27167568E-03  7.54051227E-01 -2.50984442E-03  2.59231302E-03  2.20714002E+01
  9.30062984E+02  2.37440311E+01  9.36997537E-01 -6.81918221E-03  7.50022792E-01 -2.50347261E-03  2.56897434E-03  2.20881308E+01
  9.36135686E+02  2.37646228E+01  9.30824875E-01 -6.35925552E-03  7.46115884E-01 -2.49740020E-03  2.54638936E-03  2.21044011E+01
  9.42080430E+02  2.37844052E+01  9.24837009E-01 -5.89171362E-03  7.42321078E-01 -2.49161480E-03  2.52453225E-03  2.21202266E+01
  9.47899913E+02  2.38034105E+01  9.19045569E-01 -5.41271829E-03  7.38647279E-01 -2.48609748E-03  2.50338701E-03  2.21356223E+01
  9.53596773E+02  2.38216643E+01  9.13464445E-01 -4.91364077E-03  7.35109954E-01 -2.48082594E-03  2.48295066E-03  2.21506023E+01
  9.59173595E+02  2.38391839E+01  9.08100987E-01 -4.38535133E-03  7.31732283E-01 -2.47577441E-03  2.46322416E-03  2.21651802E+01
  9.64632907E+02  2.38559858E+01  9.02952516E-01 -3.82711633E-03  7.28539146E-01 -2.47091535E-03  2.44419846E-03  2.21793691E+01
  9.69977187E+02  2.38720847E+01  8.98013565E-01 -3.24463598E-03  7.25540897E-01 -2.46622626E-03  2.42584381E-03  2.21931814E+01
  9.75208857E+02  2.38874923E+01  8.93280940E-01 -2.65368094E-03  7.22728801E-01 -2.46169394E-03  2.40811977E-03  2.22066291E+01
  9.80330290E+02  2.39022172E+01  8.88756662E-01 -2.08290764E-03  7.20081289E-01 -2.45731360E-03  2.39099508E-03  2.22197239E+01
  9.85343810E+02  2.39162645E+01  8.84440224E-01 -1.55925259E-03  7.17575623E-01 -2.45308614E-03  2.37446363E-03  2.22324766E+01
  9.90251690E+02  2.39296349E+01  8.80323504E-01 -1.09326589E-03  7.15189996E-01 -2.44901425E-03  2.35854369E-03  2.22448979E+01
  9.95056156E+02  2.39423286E+01  8.76392450E-01 -6.84160589E-04  7.12900274E-01 -2.44509838E-03  2.34326105E-03  2.22569979E+01
  9.99759386E+02  2.39543520E+01  8.72627608E-01 -3.31454650E-04  7.10686291E-01 -2.44133552E-03  2.32863598E-03  2.22687866E+01
  1.00436352E+03  2.39657210E+01  8.69008793E-01 -3.60117944E-05  7.08539880E-01 -2.43772050E-03  2.31467804E-03  2.22802733E+01
