
  ----- YM PROFILES ------------------------------------------

         ym          U         u'          W         w'          P         p'
  1.99863092E+02  1.85953228E+01  1.58221882E+00 -2.65799042E-03  1.15451707E+00 -3.69719756E-03  5.83853222E-03  1.82440815E+01
  2.03926745E+02  1.86618472E+01  1.57504285E+00 -2.72089862E-03  1.14987774E+00 -3.68875204E-03  5.80042061E-03  1.82944021E+01
  2.08067175E+02  1.87287416E+01  1.56773549E+00 -2.77023347E-03  1.14515910E+00 -3.67994032E-03  5.76172548E-03  1.83446525E+01
  2.12285833E+02  1.87960020E+01  1.56027941E+00 -2.80019293E-03  1.14034030E+00 -3.67077656E-03  5.72242687E-03  1.83948341E+01
  2.16584196E+02  1.88636294E+01  1.55266692E+00 -2.81057164E-03  1.13539673E+00 -3.66125078E-03  5.68250644E-03  1.84449484E+01
  2.20963771E+02  1.89316168E+01  1.54491279E+00 -2.80624411E-03  1.13033848E+00 -3.65132800E-03  5.64194087E-03  1.84949969E+01
  2.25426091E+02  1.89999460E+01  1.53703386E+00 -2.79345424E-03  1.12518645E+00 -3.64096331E-03  5.60069980E-03  1.85449809E+01
  2.29972721E+02  1.90686075E+01  1.52904162E+00 -2.77953101E-03  1.11994521E+00 -3.63010840E-03  5.55873560E-03  1.85949017E+01
  2.34605254E+02  1.91376048E+01  1.52093363E+00 -2.76934836E-03  1.11459763E+00 -3.61871966E-03  5.51597508E-03  1.86447608E+01
  2.39325311E+02  1.92069407E+01  1.51269857E+00 -2.76421476E-03  1.10911738E+00 -3.60677190E-03  5.47235799E-03  1.86945594E+01
  2.44134547E+02  1.92766066E+01  1.50433297E+00 -2.76410072E-03  1.10349338E+00 -3.59426077E-03  5.42788351E-03  1.87442987E+01
  2.49034648E+02  1.93465891E+01  1.49584035E+00 -2.77480336E-03  1.09772004E+00 -3.58120011E-03  5.38258860E-03  1.87939801E+01
  2.54027328E+02  1.94168824E+01  1.48724665E+00 -2.81050336E-03  1.09179320E+00 -3.56762429E-03  5.33651104E-03  1.88436046E+01
  2.59114339E+02  1.94874872E+01  1.47857395E+00 -2.88453234E-03  1.08571034E+00 -3.55358190E-03  5.28968779E-03  1.88931736E+01
  2.64297461E+02  1.95584060E+01  1.46981307E+00 -3.01328624E-03  1.07946983E+00 -3.53910431E-03  5.24215045E-03  1.89426880E+01
  2.69578511E+02  1.96296405E+01  1.46093945E+00 -3.22045559E-03  1.07309045E+00 -3.52418546E-03  5.19389082E-03  1.89921492E+01
  2.74959339E+02  1.97011972E+01  1.45193792E+00 -3.51503825E-03  1.06661178E+00 -3.50879457E-03  5.14485294E-03  1.90415581E+01
  2.80441830E+02  1.97730980E+01  1.44280400E+00 -3.88325335E-03  1.06005021E+00 -3.49290585E-03  5.09501128E-03  1.90909158E+01
  2.86027906E+02  1.98453455E+01  1.43354245E+00 -4.30018242E-03  1.05336804E+00 -3.47651600E-03  5.04441390E-03  1.91402234E+01
  2.91719522E+02  1.99178968E+01  1.42414283E+00 -4.74370642E-03  1.04650797E+00 -3.45964919E-03  4.99313396E-03  1.91894820E+01
  2.97518674E+02  1.99907141E+01  1.41457840E+00 -5.20467448E-03  1.03945401E+00 -3.44235517E-03  4.94123787E-03  1.92386925E+01
  3.03427392E+02  2.00637961E+01  1.40479730E+00 -5.67085741E-03  1.03222520E+00 -3.42469702E-03  4.88873199E-03  1.92878559E+01
  3.09447748E+02  2.01371642E+01  1.39471236E+00 -6.12839883E-03  1.02487334E+00 -3.40674566E-03  4.83555537E-03  1.93369731E+01
  3.15581849E+02  2.02108243E+01  1.38426804E+00 -6.58648168E-03  1.01744219E+00 -3.38859126E-03  4.78170360E-03  1.93860452E+01
  3.21831846E+02  2.02847354E+01  1.37344571E+00 -7.05133426E-03  1.00991577E+00 -3.37034234E-03  4.72731310E-03  1.94350730E+01
  3.28199928E+02  2.03588563E+01  1.36224046E+00 -7.48284981E-03  1.00226402E+00 -3.35207285E-03  4.67255062E-03  1.94840574E+01
  3.34688326E+02  2.04331558E+01  1.35067146E+00 -7.80111598E-03  9.94457243E-01 -3.33377227E-03  4.61743532E-03  1.95329993E+01
  3.41299313E+02  2.05075608E+01  1.33878145E+00 -7.92638740E-03  9.86472751E-01 -3.31537223E-03  4.56184384E-03  1.95818996E+01
  3.48035205E+02  2.05820246E+01  1.32657226E+00 -7.82062988E-03  9.78297509E-01 -3.29679579E-03  4.50568184E-03  1.96307591E+01
  3.54898362E+02  2.06565602E+01  1.31400415E+00 -7.49669515E-03  9.69936085E-01 -3.27800725E-03  4.44901281E-03  1.96795786E+01
  3.61891190E+02  2.07312103E+01  1.30101851E+00 -6.97543483E-03  9.61404975E-01 -3.25902067E-03  4.39192049E-03  1.97283590E+01
  3.69016137E+02  2.08059556E+01  1.28762110E+00 -6.30664634E-03  9.52681165E-01 -3.23982382E-03  4.33428421E-03  1.97771009E+01
  3.76275700E+02  2.08807398E+01  1.27384190E+00 -5.59840842E-03  9.43742613E-01 -3.22033186E-03  4.27580141E-03  1.98258053E+01
  3.83672422E+02  2.09555635E+01  1.25965324E+00 -4.92896672E-03  9.34594984E-01 -3.20041302E-03  4.21623383E-03  1.98744728E+01
  3.91208895E+02  2.10304164E+01  1.24504838E+00 -4.34294144E-03  9.25247028E-01 -3.17990971E-03  4.15550745E-03  1.99231042E+01
  3.98887758E+02  2.11051825E+01  1.23016267E+00 -3.90516812E-03  9.15681570E-01 -3.15866022E-03  4.09360112E-03  1.99717002E+01
  4.06711704E+02  2.11796785E+01  1.21509569E+00 -3.62736950E-03  9.05778122E-01 -3.13647196E-03  4.03048548E-03  2.00202615E+01
  4.14601321E+02  2.12530172E+01  1.19985021E+00 -3.50804348E-03  8.95581371E-01 -3.11381969E-03  3.96663193E-03  2.00682935E+01
  4.22386317E+02  2.13236516E+01  1.18470266E+00 -3.49703402E-03  8.85434091E-01 -3.09127057E-03  3.90337108E-03  2.01148008E+01
  4.29979498E+02  2.13909321E+01  1.16991609E+00 -3.49824010E-03  8.75617127E-01 -3.06893754E-03  3.84158023E-03  2.01593438E+01
  4.37385525E+02  2.14550604E+01  1.15552263E+00 -3.46536772E-03  8.66135809E-01 -3.04715863E-03  3.78140993E-03  2.02020375E+01
  4.44609011E+02  2.15162269E+01  1.14153690E+00 -3.41756362E-03  8.56948294E-01 -3.02615159E-03  3.72310829E-03  2.02429882E+01
  4.51654455E+02  2.15745751E+01  1.12794394E+00 -3.40539464E-03  8.48031306E-01 -3.00606806E-03  3.66683222E-03  2.02822935E+01
  4.58526247E+02  2.16301970E+01  1.11469789E+00 -3.41922810E-03  8.39399680E-01 -2.98697252E-03  3.61256329E-03  2.03200438E+01
  4.65228664E+02  2.16831820E+01  1.10178690E+00 -3.42879724E-03  8.31109782E-01 -2.96883005E-03  3.56022174E-03  2.03563226E+01
  4.71765884E+02  2.17336388E+01  1.08926048E+00 -3.41932358E-03  8.23193934E-01 -2.95155595E-03  3.50969588E-03  2.03912071E+01
  4.78141976E+02  2.17816796E+01  1.07713692E+00 -3.36470854E-03  8.15623166E-01 -2.93508923E-03  3.46085994E-03  2.04247693E+01
  4.84360913E+02  2.18273950E+01  1.06539743E+00 -3.23694259E-03  8.08381073E-01 -2.91941288E-03  3.41360431E-03  2.04570758E+01
  4.90426569E+02  2.18708754E+01  1.05400791E+00 -3.03074317E-03  8.01457147E-01 -2.90452823E-03  3.36789155E-03  2.04881889E+01
  4.96342720E+02  2.19122400E+01  1.04295379E+00 -2.76526780E-03  7.94824343E-01 -2.89041076E-03  3.32372906E-03  2.05181666E+01
  5.02113052E+02  2.19516063E+01  1.03224931E+00 -2.48330647E-03  7.88463413E-01 -2.87700871E-03  3.28111796E-03  2.05470632E+01
  5.07741160E+02  2.19890750E+01  1.02190656E+00 -2.22230893E-03  7.82357814E-01 -2.86427732E-03  3.24004824E-03  2.05749295E+01
  5.13230548E+02  2.20247323E+01  1.01192575E+00 -1.99353886E-03  7.76500515E-01 -2.85218603E-03  3.20048326E-03  2.06018129E+01
  5.18584636E+02  2.20586370E+01  1.00229374E+00 -1.79889584E-03  7.70882796E-01 -2.84071656E-03  3.16238290E-03  2.06277581E+01
  5.23806758E+02  2.20908272E+01  9.92993259E-01 -1.64702593E-03  7.65483691E-01 -2.82986095E-03  3.12572671E-03  2.06528071E+01
  5.28900168E+02  2.21213373E+01  9.84007627E-01 -1.55373117E-03  7.60294490E-01 -2.81961156E-03  3.09049499E-03  2.06769992E+01
  5.33868037E+02  2.21502151E+01  9.75338763E-01 -1.52166787E-03  7.55329440E-01 -2.80995361E-03  3.05666560E-03  2.07003717E+01
  5.38713460E+02  2.21775276E+01  9.66997564E-01 -1.53590538E-03  7.50596907E-01 -2.80086333E-03  3.02422790E-03  2.07229595E+01
  5.43439455E+02  2.22033548E+01  9.58978770E-01 -1.58004299E-03  7.46088008E-01 -2.79230935E-03  2.99317948E-03  2.07447958E+01
  5.48048966E+02  2.22277774E+01  9.51265601E-01 -1.64477510E-03  7.41797942E-01 -2.78425971E-03  2.96351845E-03  2.07659116E+01
  5.52544863E+02  2.22508695E+01  9.43834923E-01 -1.72485412E-03  7.37739022E-01 -2.77669037E-03  2.93524529E-03  2.07863366E+01
  5.56929947E+02  2.22727011E+01  9.36669439E-01 -1.81745584E-03  7.33921939E-01 -2.76958584E-03  2.90836287E-03  2.08060987E+01
  5.61206950E+02  2.22933372E+01  9.29770182E-01 -1.92435490E-03  7.30327332E-01 -2.76293434E-03  2.88286960E-03  2.08252243E+01
  5.65378534E+02  2.23128338E+01  9.23149739E-01 -2.05102373E-03  7.26913559E-01 -2.75672471E-03  2.85874784E-03  2.08437387E+01
  5.69447299E+02  2.23312365E+01  9.16813967E-01 -2.20110714E-03  7.23646887E-01 -2.75094586E-03  2.83595802E-03  2.08616656E+01
  5.73415778E+02  2.23485887E+01  9.10752485E-01 -2.37055067E-03  7.20511889E-01 -2.74558534E-03  2.81444441E-03  2.08790277E+01
  5.77286444E+02  2.23649390E+01  9.04950221E-01 -2.54700426E-03  7.17502697E-01 -2.74062560E-03  2.79414473E-03  2.08958465E+01
  5.81061708E+02  2.23803417E+01  8.99401365E-01 -2.71444871E-03  7.14617409E-01 -2.73604128E-03  2.77499590E-03  2.09121424E+01
  5.84743920E+02  2.23948518E+01  8.94107691E-01 -2.85775299E-03  7.11858599E-01 -2.73180045E-03  2.75693777E-03  2.09279350E+01
  5.88335374E+02  2.24085234E+01  8.89070497E-01 -2.96536509E-03  7.09233246E-01 -2.72786850E-03  2.73991551E-03  2.09432429E+01
  5.91838308E+02  2.24214074E+01  8.84287255E-01 -3.03006701E-03  7.06749626E-01 -2.72421234E-03  2.72387940E-03  2.09580837E+01
  5.95254903E+02  2.24335514E+01  8.79752954E-01 -3.04816132E-03  7.04411782E-01 -2.72080344E-03  2.70878350E-03  2.09724743E+01
  5.98587287E+02  2.24449979E+01  8.75462405E-01 -3.01907888E-03  7.02215574E-01 -2.71761854E-03  2.69458439E-03  2.09864309E+01
  6.01837535E+02  2.24557843E+01  8.71409742E-01 -2.94572812E-03  7.00150936E-01 -2.71463821E-03  2.68123951E-03  2.09999688E+01
  6.05007673E+02  2.24659440E+01  8.67586770E-01 -2.83442319E-03  6.98207423E-01 -2.71184429E-03  2.66870635E-03  2.10131029E+01
  6.08099675E+02  2.24755074E+01  8.63983571E-01 -2.69396379E-03  6.96377340E-01 -2.70921818E-03  2.65694300E-03  2.10258470E+01
  6.11115466E+02  2.24845027E+01  8.60590661E-01 -2.53378666E-03  6.94654723E-01 -2.70674077E-03  2.64590865E-03  2.10382148E+01
  6.14056925E+02  2.24929557E+01  8.57399181E-01 -2.36160060E-03  6.93032672E-01 -2.70439364E-03  2.63556384E-03  2.10502191E+01
  6.16925884E+02  2.25008908E+01  8.54399340E-01 -2.18204147E-03  6.91502583E-01 -2.70216041E-03  2.62587021E-03  2.10618722E+01
  6.19724130E+02  2.25083318E+01  8.51580389E-01 -1.99730092E-03  6.90055455E-01 -2.70002734E-03  2.61679012E-03  2.10731861E+01
  6.22453406E+02  2.25153014E+01  8.48932394E-01 -1.80871025E-03  6.88683514E-01 -2.69798342E-03  2.60828683E-03  2.10841719E+01
  6.25115412E+02  2.25218209E+01  8.46447660E-01 -1.61776555E-03  6.87381212E-01 -2.69602038E-03  2.60032531E-03  2.10948407E+01
  6.27711806E+02  2.25279105E+01  8.44120715E-01 -1.42624868E-03  6.86145063E-01 -2.69413249E-03  2.59287290E-03  2.11052029E+01
  6.30244204E+02  2.25335892E+01  8.41947298E-01 -1.23604151E-03  6.84972317E-01 -2.69231614E-03  2.58589938E-03  2.11152684E+01
  6.32714186E+02  2.25388749E+01  8.39923041E-01 -1.04910380E-03  6.83859792E-01 -2.69056923E-03  2.57937671E-03  2.11250470E+01
  6.35123288E+02  2.25437849E+01  8.38042210E-01 -8.67569322E-04  6.82803726E-01 -2.68889051E-03  2.57327851E-03  2.11345478E+01
  6.37473012E+02  2.25483361E+01  8.36297084E-01 -6.93735214E-04  6.81800383E-01 -2.68727913E-03  2.56757976E-03  2.11437799E+01
  6.39764820E+02  2.25525459E+01  8.34678512E-01 -5.29864443E-04  6.80846991E-01 -2.68573429E-03  2.56225656E-03  2.11527516E+01
  6.42000141E+02  2.25564324E+01  8.33177229E-01 -3.77900989E-04  6.79942400E-01 -2.68425506E-03  2.55728618E-03  2.11614713E+01
  6.44180367E+02  2.25600139E+01  8.31784871E-01 -2.39243275E-04  6.79087004E-01 -2.68284038E-03  2.55264713E-03  2.11699469E+01
  6.46306855E+02  2.25633090E+01  8.30494143E-01 -1.14644250E-04  6.78282086E-01 -2.68148922E-03  2.54831940E-03  2.11781860E+01
  6.48380931E+02  2.25663357E+01  8.29298493E-01 -4.23499237E-06  6.77529078E-01 -2.68020068E-03  2.54428450E-03  2.11861959E+01
  6.50403885E+02  2.25691116E+01  8.28191812E-01  9.23479918E-05  6.76829032E-01 -2.67897424E-03  2.54052565E-03  2.11939838E+01
  6.52376979E+02  2.25716531E+01  8.27168204E-01  1.75769697E-04  6.76182390E-01 -2.67780973E-03  2.53702779E-03  2.12015565E+01
  6.54301440E+02  2.25739758E+01  8.26221797E-01  2.46802955E-04  6.75588974E-01 -2.67670739E-03  2.53377754E-03  2.12089204E+01
  6.56178468E+02  2.25760940E+01  8.25346710E-01  3.06193058E-04  6.75048055E-01 -2.67566769E-03  2.53076312E-03  2.12160820E+01
  6.58009232E+02  2.25780210E+01  8.24537284E-01  3.54600291E-04  6.74558409E-01 -2.67469124E-03  2.52797416E-03  2.12230474E+01
  6.59794872E+02  2.25797694E+01  8.23788395E-01  3.92601286E-04  6.74118380E-01 -2.67377866E-03  2.52540149E-03  2.12298225E+01
  6.61536500E+02  2.25813509E+01  8.23095649E-01  4.20711845E-04  6.73726000E-01 -2.67293050E-03  2.52303693E-03  2.12364129E+01
  6.63235202E+02  2.25827766E+01  8.22455408E-01  4.39404160E-04  6.73379154E-01 -2.67214724E-03  2.52087306E-03  2.12428242E+01
  6.64892034E+02  2.25840571E+01  8.21864720E-01  4.49120812E-04  6.73075685E-01 -2.67142923E-03  2.51890299E-03  2.12490617E+01
  6.66508029E+02  2.25852021E+01  8.21321224E-01  4.50304613E-04  6.72813430E-01 -2.67077668E-03  2.51712015E-03  2.12551305E+01
  6.68084194E+02  2.25862208E+01  8.20823092E-01  4.43449463E-04  6.72590212E-01 -2.67018966E-03  2.51551802E-03  2.12610355E+01
  6.69621510E+02  2.25871213E+01  8.20368965E-01  4.29152274E-04  6.72403877E-01 -2.66966805E-03  2.51409001E-03  2.12667816E+01
  6.71120935E+02  2.25879113E+01  8.19957847E-01  4.08137845E-04  6.72252440E-01 -2.66921149E-03  2.51282932E-03  2.12723734E+01
  6.72583403E+02  2.25885974E+01  8.19588926E-01  3.81243168E-04  6.72134406E-01 -2.66881928E-03  2.51172892E-03  2.12778153E+01
  6.74009825E+02  2.25891856E+01  8.19261356E-01  3.49369424E-04  6.72049337E-01 -2.66849025E-03  2.51078168E-03  2.12831117E+01
  6.75401088E+02  2.25896811E+01  8.18974047E-01  3.13423087E-04  6.71998822E-01 -2.66822272E-03  2.50998070E-03  2.12882668E+01
  6.76758061E+02  2.25900882E+01  8.18725544E-01  2.74266558E-04  6.71988206E-01 -2.66801505E-03  2.50932038E-03  2.12932846E+01
  6.78081587E+02  2.25904103E+01  8.18513966E-01  2.32693093E-04  6.72029846E-01 -2.66786883E-03  2.50879996E-03  2.12981690E+01
  6.79372491E+02  2.25906495E+01  8.18337133E-01  1.89426611E-04  6.72149863E-01 -2.66780103E-03  2.50843309E-03  2.13029239E+01
  6.80631578E+02  2.25908065E+01  8.18192545E-01  1.45171693E-04  6.72403256E-01 -2.66788413E-03  2.50827466E-03  2.13075529E+01
  6.81859631E+02  2.25908803E+01  8.18078312E-01  1.00713238E-04  6.72915701E-01 -2.66835712E-03  2.50847898E-03  2.13120595E+01
  6.83057416E+02  2.25908733E+01  8.17991876E-01  5.74805710E-05  6.74046437E-01 -2.66991705E-03  2.51029452E-03  2.13164473E+01
  6.84225678E+02  2.25908357E+01  8.17939333E-01  2.00399875E-05  6.76108978E-01 -2.67539504E-03  2.52267023E-03  2.13207195E+01
  6.85379363E+02  2.25908357E+01  8.17939333E-01 -2.00399875E-05  6.76108978E-01 -2.67539504E-03  2.52267023E-03  2.13249312E+01

  ----- Y+ PROFILES ------------------------------------------

         y+          V         v'         uv    tau_sgs   tau_visc      convg
  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  4.19048784E-16  1.00000000E+00  0.00000000E+00
  2.87519662E-01  9.57845082E-18  9.29266422E-04  2.44333693E-05 -2.79365856E-15  9.99555470E-01 -2.38498794E-07
  5.80471605E-01  9.58172852E-18  3.56706247E-03  2.03352092E-04 -8.38097568E-16  9.98948439E-01 -5.60913981E-07
  8.78958464E-01  9.58604529E-18  7.79737348E-03  7.15718220E-04  2.65397563E-15  9.98000131E-01 -6.29900118E-07
  1.18308482E+00  9.59298919E-18  1.35061615E-02  1.76557909E-03  4.19048784E-16  9.96506569E-01 -2.22683531E-07
  1.49295721E+00  9.58921963E-18  2.05823719E-02  3.57647248E-03  5.72700005E-15  9.94244281E-01  8.81104416E-07
  1.80868421E+00  9.58952777E-18  2.89184452E-02  6.38297022E-03 -4.60953662E-15  9.90978771E-01  2.91740731E-06
  2.13037642E+00  9.60682668E-18  3.84108324E-02  1.04201112E-02 -1.81587806E-15  9.86475076E-01  6.12243037E-06
  2.45814656E+00  9.61148574E-18  4.89604832E-02  1.59117284E-02  8.66034153E-15  9.80509412E-01  1.07099273E-05
  2.79210946E+00  9.62261160E-18  6.04732716E-02  2.30587866E-02  1.04762196E-14  9.72880817E-01  1.68508600E-05
  3.13238212E+00  9.60524490E-18  7.28603299E-02  3.20287972E-02 -2.79365856E-15  9.63421722E-01  2.46586478E-05
  3.47908376E+00  9.58449689E-18  8.60382725E-02  4.29471964E-02 -2.64000734E-14  9.52006565E-01  3.41806156E-05
  3.83233584E+00  9.62320734E-18  9.99293041E-02  5.58913013E-02  1.39682928E-14  9.38557830E-01  4.53951669E-05
  4.19226212E+00  9.62370858E-18  1.14461216E-01  7.08871490E-02  2.90540490E-14  9.23049209E-01  5.82137429E-05
  4.55898870E+00  9.60835916E-18  1.29567280E-01  8.79092238E-02 -2.69588051E-14  9.05505885E-01  7.24864741E-05
  4.93264407E+00  9.62096409E-18  1.45186057E-01  1.06882826E-01  2.40254636E-14  8.86002168E-01  8.80104657E-05
  5.31335914E+00  9.60623916E-18  1.61261127E-01  1.27688651E-01 -3.26858051E-14  8.64656923E-01  1.04539806E-04
  5.70126728E+00  9.56817786E-18  1.77740765E-01  1.50169048E-01 -1.74603660E-14  8.41627331E-01  1.21796582E-04
  6.09650440E+00  9.57369971E-18  1.94577566E-01  1.74135381E-01  1.91365611E-14  8.17101529E-01  1.39482368E-04
  6.49920898E+00  9.47410925E-18  2.11728052E-01  1.99375953E-01 -1.14540001E-14  7.91290704E-01  1.57289786E-04
  6.90952210E+00  9.48226055E-18  2.29152247E-01  2.25664000E-01  1.91365611E-14  7.64421111E-01  1.74913818E-04
  7.32758750E+00  9.55930346E-18  2.46813267E-01  2.52765346E-01 -3.03111954E-14  7.36726424E-01  1.92062576E-04
  7.75355167E+00  9.47923668E-18  2.64676910E-01  2.80445413E-01 -2.51429270E-15  7.08440736E-01  2.08467216E-04
  8.18756383E+00  9.42553014E-18  2.82711273E-01  3.08475361E-01  4.55366345E-14  6.79792435E-01  2.23890696E-04
  8.62977605E+00  9.47562118E-18  3.00886405E-01  3.36637221E-01 -2.76572197E-14  6.50999068E-01  2.38135100E-04
  9.08034325E+00  9.35045931E-18  3.19173991E-01  3.64727965E-01  9.77780496E-16  6.22263284E-01  2.51047311E-04
  9.53942328E+00  9.21504259E-18  3.37547091E-01  3.92562514E-01  4.88890248E-16  5.93769828E-01  2.62522907E-04
  1.00071770E+01  9.31312111E-18  3.55979917E-01  4.19975740E-01 -5.58731712E-16  5.65683537E-01  2.72508234E-04
  1.04837682E+01  9.39844680E-18  3.74447662E-01  4.46823557E-01  5.65715858E-15  5.38148259E-01  2.81000707E-04
  1.09693640E+01  9.18598715E-18  3.92926362E-01  4.72983209E-01  2.22794270E-14  5.11286550E-01  2.88047450E-04
  1.14641345E+01  8.91673137E-18  4.11392813E-01  4.98352897E-01 -3.58985125E-14  4.85200056E-01  2.93742477E-04
  1.19682529E+01  9.30168300E-18  4.29824503E-01  5.22850878E-01  4.21842442E-14  4.59970405E-01  2.98222645E-04
  1.24818959E+01  8.98115292E-18  4.48199585E-01  5.46414159E-01  1.35492440E-14  4.35660503E-01  3.01662669E-04
  1.30052435E+01  9.09474520E-18  4.66496869E-01  5.68996929E-01 -1.85778294E-14  4.12316108E-01  3.04269463E-04
  1.35384791E+01  8.88149672E-18  4.84695825E-01  5.90568813E-01 -7.12382932E-15  3.89967560E-01  3.06276059E-04
  1.40817893E+01  8.60514142E-18  5.02776602E-01  6.11113057E-01 -1.62730611E-14  3.68631594E-01  3.07935312E-04
  1.46353647E+01  8.72767384E-18  5.20720046E-01  6.30624711E-01  2.09524392E-16  3.48313146E-01  3.09513624E-04
  1.51993991E+01  8.95591019E-18  5.38507724E-01  6.49108872E-01 -1.22222562E-14  3.29007110E-01  3.11284948E-04
  1.57740901E+01  8.69243920E-18  5.56121939E-01  6.66579036E-01  3.32096161E-14  3.10699980E-01  3.13525230E-04
  1.63596391E+01  8.61934046E-18  5.73545749E-01  6.83055576E-01  1.74603660E-16  2.93371359E-01  3.16507252E-04
  1.69562513E+01  8.59304595E-18  5.90762969E-01  6.98564378E-01 -3.16731039E-14  2.76995328E-01  3.20495794E-04
  1.75641355E+01  8.30328044E-18  6.07758186E-01  7.13135614E-01  4.24636101E-14  2.61541661E-01  3.25743124E-04
  1.81835049E+01  7.78264914E-18  6.24516762E-01  7.26802671E-01 -3.77493113E-14  2.46976896E-01  3.32484857E-04
  1.88145765E+01  8.19810240E-18  6.41024843E-01  7.39601212E-01  5.26604638E-14  2.33265269E-01  3.40936166E-04
  1.94575712E+01  8.31327236E-18  6.57269372E-01  7.51568368E-01 -2.35365734E-14  2.20369516E-01  3.51288348E-04
  2.01127144E+01  8.07241464E-18  6.73238096E-01  7.62742059E-01 -5.23810980E-16  2.08251553E-01  3.63705931E-04
  2.07802357E+01  8.10922696E-18  6.88919576E-01  7.73160424E-01  2.69937258E-14  1.96873042E-01  3.78324537E-04
  2.14603688E+01  8.28277073E-18  7.04303182E-01  7.82861358E-01 -6.42541468E-14  1.86195852E-01  3.95249523E-04
  2.21533521E+01  8.12815901E-18  7.19379086E-01  7.91882142E-01  2.52127685E-14  1.76182427E-01  4.14555359E-04
  2.28594283E+01  8.22807814E-18  7.34138229E-01  8.00259139E-01  1.04762196E-14  1.66796095E-01  4.36285733E-04
  2.35788449E+01  7.70744684E-18  7.48572294E-01  8.08027551E-01 -3.92858235E-14  1.58001305E-01  4.60454503E-04
  2.43118538E+01  7.80946954E-18  7.62673677E-01  8.15221261E-01  3.45366039E-14  1.49763794E-01  4.87047349E-04
  2.50587119E+01  7.90097444E-18  7.76435461E-01  8.21872749E-01 -2.28730794E-15  1.42050664E-01  5.16023609E-04
  2.58196808E+01  7.59911346E-18  7.89851395E-01  8.28013087E-01  4.67937809E-15  1.34830397E-01  5.47318102E-04
  2.65950272E+01  7.17419417E-18  8.02915867E-01  8.33671939E-01  7.61271957E-15  1.28072851E-01  5.80843190E-04
  2.73850227E+01  7.75162162E-18  8.15623877E-01  8.38877580E-01  3.23016771E-15  1.21749247E-01  6.16491399E-04
  2.81899440E+01  7.40663764E-18  8.27971034E-01  8.43656893E-01 -3.36112045E-14  1.15832176E-01  6.54138710E-04
  2.90100732E+01  7.43188037E-18  8.39953570E-01  8.48035367E-01  4.18350369E-14  1.10295596E-01  6.93648165E-04
  2.98456975E+01  7.51181569E-18  8.51568368E-01  8.52037081E-01 -6.73970127E-15  1.05114866E-01  7.34873195E-04
  3.06971099E+01  6.95016495E-18  8.62812981E-01  8.55684677E-01  8.55557934E-16  1.00266761E-01  7.77660335E-04
  3.15646084E+01  6.89967949E-18  8.73685650E-01  8.58999371E-01 -7.36827445E-15  9.57294719E-02  8.21851664E-04
  3.24484972E+01  7.01327177E-18  8.84185319E-01  8.62001023E-01 -3.06604027E-14  9.14825342E-02  8.67286795E-04
  3.33490858E+01  7.06586079E-18  8.94311642E-01  8.64708246E-01  9.81272569E-15  8.75067213E-02  9.13803061E-04
  3.42666897E+01  7.25938839E-18  9.04064980E-01  8.67138476E-01  3.57064485E-14  8.37839675E-02  9.61233679E-04
  3.52016305E+01  6.66197711E-18  9.13446389E-01  8.69307998E-01 -5.34112596E-14  8.02973464E-02  1.00940568E-03
  3.61542357E+01  6.73560174E-18  9.22457609E-01  8.71231984E-01  2.51429270E-14  7.70310283E-02  1.05813905E-03
  3.71248390E+01  6.91861153E-18  9.31101031E-01  8.72924580E-01  2.31699057E-14  7.39701923E-02  1.10724663E-03
  3.81137805E+01  6.58204180E-18  9.39379685E-01  8.74398988E-01 -3.93120140E-14  7.11009458E-02  1.15653463E-03
  3.91214067E+01  6.41796406E-18  9.47297217E-01  8.75667520E-01  2.48548310E-14  6.84102719E-02  1.20580372E-03
  4.01480705E+01  6.82815842E-18  9.54857881E-01  8.76741634E-01 -1.02579650E-14  6.58859929E-02  1.25485059E-03
  4.11941318E+01  6.48948513E-18  9.62066502E-01  8.77631931E-01  2.82246816E-14  6.35167780E-02  1.30346978E-03
  4.22599569E+01  6.81974418E-18  9.68928445E-01  8.78348133E-01 -6.47343069E-14  6.12921656E-02  1.35145685E-03
  4.33459192E+01  6.56310976E-18  9.75449559E-01  8.78899173E-01  4.55366345E-14  5.92024785E-02  1.39861361E-03
  4.44523994E+01  6.34644299E-18  9.81636123E-01  8.79293420E-01 -4.47858388E-15  5.72386069E-02  1.44475452E-03
  4.55797849E+01  6.40744626E-18  9.87494801E-01  8.79538886E-01  3.37858082E-15  5.53918063E-02  1.48971238E-03
  4.67284707E+01  5.75954952E-18  9.93032605E-01  8.79643270E-01 -1.37238477E-14  5.36536536E-02  1.53334093E-03
  4.78988594E+01  5.87103825E-18  9.98256849E-01  8.79613860E-01  4.80160065E-15  5.20161452E-02  1.57551247E-03
  4.90913610E+01  5.94466288E-18  1.00317512E+00  8.79457434E-01  2.81548402E-14  5.04717897E-02  1.61611117E-03
  5.03063932E+01  5.79110294E-18  1.00779520E+00  8.79180249E-01 -3.58199408E-14  4.90136082E-02  1.65502586E-03
  5.15443817E+01  5.77217089E-18  1.01212510E+00  8.78788093E-01  3.08873874E-14  4.76350815E-02  1.69214662E-03
  5.28057603E+01  6.36327148E-18  1.01617298E+00  8.78286305E-01 -2.28032380E-14  4.63301289E-02  1.72736570E-03
